segment_id,city_name,admin_ward,latitude,longitude,elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,risk_labels,land_use_Commercial,land_use_Green,land_use_Industrial,land_use_Informal,land_use_Institutional,land_use_Mixed,land_use_Residential,land_use_Roads,land_use_Water,soil_group_A,soil_group_B,soil_group_C,soil_group_D,storm_drain_type_CurbInlet,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,is_monitor
SEG-00103,"Paris, France",Borough Harbor,1.206681420786359,-0.36986659868403876,-0.4348170095577705,0.9134668553412615,-0.8485092750846517,-1.0871045691515093,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-00104,"Hamburg, Germany",District 16,1.399746450660131,-0.2711972795744588,0.842608474648438,2.139915556830079,-1.2925672435938733,-0.8214925003964599,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
SEG-00105,"Amsterdam, Netherlands",District 4,1.3478097883016824,-0.33719030317507964,-0.8505385045328822,1.4713807744499001,0.0711010088163934,-0.7019670694566876,-0.3951776317455606,low_lying,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SEG-00106,"Durban, South Africa",District 9,-2.0150615855116847,-0.008089686798790175,0.04054509565051958,-1.7943394934360097,0.0711010088163934,-0.4717699432023116,-0.3951776317455606,sparse_drainage|event_2024-05-19,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
SEG-00107,"Washington DC, USA",Ward F,0.8018966121334302,-1.3669939508413431,-1.1654879339415887,5.884174813409873e-05,1.0023150136099523,-0.400940058200965,-0.3951776317455606,low_lying,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SEG-00108,"Buenos Aires, Argentina",Sector 23,-2.2130857445786574,-1.131532039479889,0.8000080387675963,5.884174813409873e-05,-0.8788124435393492,0.20996769993564887,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
SEG-00109,"Riyadh, Saudi Arabia",Sector 8,0.21746864539435448,0.1891891871012527,0.5303032102254391,0.523889032515402,-1.357835606419376,-1.3969853160324004,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-00110,"Ahmedabad, India",District 27,0.15017677420224065,0.5148270565645805,1.739274200912778,5.884174813409873e-05,-0.7890684446542835,-0.6975402016441036,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-00111,"Doha, Qatar",Zone VIII,0.23788980689021264,0.24870953249977565,0.8088219220532878,-0.5390331754415731,0.7354140299128085,-1.3438629022813904,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
SEG-00112,"Nairobi, Kenya",Sector 7,-0.8521979945112691,0.06460527711847934,0.14072956899787875,-1.3470464375989115,-0.022165181454630055,-1.2154837357164499,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
SEG-00113,"Bangkok, Thailand",District 24,-0.2278037717822093,0.8642069022066045,0.07844479377899284,-1.250854382580181,-0.9907010655259246,0.8297291936974309,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-00114,"New Orleans, USA",Ward B,0.4290281276007381,-1.5315825720697465,-0.5426401817527288,0.4565545940022906,2.156166427846513,-0.7949312935209549,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-00115,"Mumbai, India",Ward K,-0.01804257328171246,0.5189188314237121,-0.7018776731142203,5.884174813409873e-05,1.372946073940484,0.7721799121338366,2.113918060101788,monitor,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
SEG-00116,"San Francisco, USA",District 22,0.7535389655712069,-1.9391058324287818,2.6895577171650746,-0.8612765597543212,1.044273246854918,-0.9277373278984796,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-00117,"Bogotá, Colombia",Sector 9,-0.604859278075389,-1.3300762244820616,1.4554671591135142,-0.29374343514380974,1.3123397370310887,-0.7373820119573609,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
SEG-00118,"Delhi, India",Zone VIII,0.3755638200838489,0.5715335499485958,0.45039066843517034,-0.5967484084528116,-0.757599769720559,0.6305201421311438,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
SEG-00119,"Paris, France",Zone VIII,1.2112339989219678,-0.3683100858427064,1.2759577361949326,2.505445365901256,0.0711010088163934,-0.7418088797699451,1.835129649896527,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
SEG-00120,"Athens, Greece",Ward G,0.7645117937533713,-0.10036173410680758,1.5377300697799678,-0.7698941074865268,1.562923630021857,-0.42750126507647,2.113918060101788,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
SEG-00121,"Barcelona, Spain",Ward G,0.9000142343360721,-0.3715020512256481,-0.849657116204313,1.2116622258993273,-1.2063197641458883,0.7323381018205793,-0.6739660419508215,low_lying,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SEG-00122,"Copenhagen, Denmark",Zone VI,1.4873403451092269,-0.24057029791563334,-0.09959564859197376,1.4665711716989636,0.8776058203540817,-0.1441817250710837,-0.3951776317455606,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-00123,"San Francisco, USA",Sector 1,0.7474014642776976,-1.9371697727806862,2.6895577171650746,0.6874155260472442,-0.6818418485838151,-0.45406247195197474,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
SEG-00124,"London, UK",Ward K,1.3149084462421703,-0.39885884452041953,-0.5079722408290093,0.2497416757120191,1.166651427152735,-0.7727969544580342,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-00125,"Hong Kong, China",Borough North,0.12129638861764018,1.0380532088487406,-1.1654879339415887,0.08140557942924041,0.9242260795151549,1.6398460034003315,1.835129649896527,ponding_hotspot|extreme_rain_history|low_lying|event_2023-09-13,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SEG-00126,"Houston, USA",Borough Central,0.4240109021509425,-1.59693008318341,-1.1654879339415887,-1.4624769036213885,1.6410125641166544,-1.277459885092628,-0.3951776317455606,low_lying,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SEG-00127,"Miami, USA",Sector 11,0.2571203633415923,-1.4060175238466242,-0.4829995715195502,0.8028459920697213,-0.431257955593047,0.9315471533868663,2.113918060101788,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-00128,"New Orleans, USA",Borough Hillside,0.4303547269810762,-1.5316402616754923,-0.7691569821949981,1.0192781158618656,-0.36715509924657147,-0.36109824788770767,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
SEG-00129,"Manila, Philippines",Borough Riverside,-0.19524204734663517,1.1235954015147485,-0.9142922602993834,-1.7799106851832003,1.046604259812972,0.015185516181945698,0.4411875988702223,low_lying|sparse_drainage|event_2023-07-20,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
SEG-00130,"Athens, Greece",Zone VIII,0.7582820339678755,-0.09818690638471392,1.9032124300266382,1.1298989791334062,-0.11540569977677635,0.31178565962508437,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-00131,"Singapore, Singapore",District 30,-0.7371345534299726,0.9064480790224896,-0.7944234476139801,1.4858095827027102,1.5535995781896423,0.1966870964978962,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
SEG-00132,"San Francisco, USA",Zone II,0.7539310334775072,-1.9363182852650194,0.02996308824102837,-0.21678979112882504,-0.7680893280318004,-0.1707429319465887,1.835129649896527,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-00133,"Tokyo, Japan",Borough Riverside,0.6636316127239426,1.3578740346833764,1.4219744026278869,0.40845856649292495,-1.1084172199076345,-1.3217285632184697,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
SEG-00134,"New Orleans, USA",Sector 27,0.43427503782836624,-1.5286852411335856,-0.8625841450233271,1.4425231579442805,-0.6340560829437152,1.998422296219648,-0.6739660419508215,extreme_rain_history|low_lying,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
SEG-00135,"Karachi, Pakistan",Borough Hillside,0.2208564754109551,0.443545676598384,0.092547007036099,-0.1783129691213327,-1.0606314542675344,-0.5868685063294996,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
SEG-00136,"Karachi, Pakistan",Borough East,0.22605240821906436,0.44559141942671493,-1.1654879339415887,-0.33702985990223855,-1.1025896875125003,-0.7152476728944401,-0.8412390880739781,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SEG-00137,"Jakarta, Indonesia",Borough South,-1.0510707680530909,0.9454424803003666,-0.388103428143606,-0.8276093404977654,-1.1363893754042782,2.520792698104579,-0.3951776317455606,extreme_rain_history,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SEG-00138,"Nairobi, Kenya",Borough Hillside,-0.8423306317186724,0.06319800532566358,-0.10341499801577345,-1.2075679578217522,-0.349672502061169,-0.6355640522679252,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-00139,"Nairobi, Kenya",District 5,-0.8466419058251301,0.06305336636862531,-1.0647158683751834,-0.1783129691213327,-1.1818441280863246,-1.0339821554004993,-0.8412390880739781,low_lying,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SEG-00140,"Chennai, India",District 3,-0.2579322449750317,0.60934215822956,-1.0318107041086022,5.884174813409873e-05,0.6841317448356282,1.5867235896493215,1.835129649896527,low_lying,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SEG-00141,"Mumbai, India",Sector 12,-0.011451266581057057,0.5192897147303972,-1.1220061097321776,-0.4813179424303346,-0.4219339037608323,0.7721799121338366,0.4411875988702223,ponding_hotspot|low_lying|event_2024-08-16,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SEG-00142,"Karachi, Pakistan",Ward H,0.2239776763400719,0.4442136462858343,2.6895577171650746,-0.5582715864453193,0.10487502475929418,0.4800066365032822,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-00143,"Shenzhen, China",Borough Riverside,0.13101486952449892,1.0360990300372015,-0.737720798476032,0.8124651975715945,-0.29139717810982757,2.5329665845891847,2.113918060101788,extreme_rain_history,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
SEG-00144,"Rome, Italy",Zone X,0.9213203409235791,-0.23916502539206644,0.02996308824102837,5.884174813409873e-05,1.2517334001216938,-0.25042655257310376,-0.6739660419508215,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-00145,"Lima, Peru",Zone III,-1.288400072257715,-1.3672898175421264,0.02996308824102837,-1.3999520678592137,-0.5011883443346568,1.887750600905044,-0.6739660419508215,extreme_rain_history,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
SEG-00146,"Osaka, Japan",Zone IV,0.6207932332767772,1.305490414080027,-1.1654879339415887,5.884174813409873e-05,-0.35200351501922256,-0.4230743972638858,-0.8412390880739781,ponding_hotspot|low_lying|event_2024-03-31,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SEG-00147,"Jakarta, Indonesia",Borough West,-1.0537102200938966,0.9437260887892315,-0.8267410196615153,-0.0773113113516654,-0.20398419218281544,1.011230774013381,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
SEG-00148,"Lima, Peru",District 19,-1.2844842209118115,-1.3690794024262007,1.1748918745190045,-1.0873278890483384,0.0711010088163934,0.6172395386933911,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
SEG-00149,"Cape Town, South Africa",Sector 25,-2.1813086469099643,-0.16689385625946318,0.02996308824102837,-1.1498527248105137,-1.2948982565519271,1.3078309174565197,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-00150,"Kuala Lumpur, Malaysia",Zone III,-0.6654996188417013,0.8800872990342391,-0.8446625823424212,-0.5534619836943828,-0.4487405527784495,1.2945503140187673,2.113918060101788,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
SEG-00151,"Amsterdam, Netherlands",Sector 10,1.3480997786303741,-0.33628802919088496,-0.03995503835879517,0.3844105527382423,0.0711010088163934,-0.6931133338315193,2.113918060101788,monitor,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEG-00152,"London, UK",District 29,1.314256704434035,-0.3988192489300767,-0.17950819038224264,-0.29374343514380974,0.562919071016838,0.38704241243901516,0.4411875988702223,monitor,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
